name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,age,brand,km_per_year
Hyundai EON Sportz,2012,150000,80000,Petrol,Individual,Manual,First Owner,13,Hyundai,6153.846153846154
Maruti Zen D PS,2003,75000,110000,Diesel,Individual,Manual,Second Owner,22,Maruti,5000.0
Honda Amaze EX i-Dtech,2013,350000,90000,Diesel,Individual,Manual,Second Owner,12,Honda,7500.0
Toyota Innova Crysta 2.4 VX MT 8S BSIV,2018,1700000,15000,Diesel,Individual,Manual,First Owner,7,Toyota,2142.8571428571427
BMW X1 sDrive20d,2011,890000,86000,Diesel,Individual,Automatic,Second Owner,14,BMW,6142.857142857143
Mahindra Scorpio M2DI,2014,500000,120000,Diesel,Individual,Manual,First Owner,11,Mahindra,10909.09090909091
Hyundai Elite i20 Sportz Plus Dual Tone BSIV,2019,600000,5200,Petrol,Individual,Manual,First Owner,6,Hyundai,866.6666666666666
Chevrolet Beat LS,2010,99000,60000,Petrol,Individual,Manual,Second Owner,15,Chevrolet,4000.0
Hyundai i10 Era 1.1 iTech SE,2011,235000,46000,Petrol,Individual,Manual,First Owner,14,Hyundai,3285.714285714286
Tata Indigo GLX,2006,75000,40000,Petrol,Individual,Manual,Second Owner,19,Tata,2105.2631578947367
Honda City i DTEC VX,2014,600000,90000,Diesel,Individual,Manual,Second Owner,11,Honda,8181.818181818182
Hyundai Verna CRDi 1.6 SX,2019,1000000,25000,Diesel,Individual,Manual,Second Owner,6,Hyundai,4166.666666666667
Hyundai Verna 1.6 SX,2012,390000,90000,Diesel,Individual,Manual,First Owner,13,Hyundai,6923.076923076923
Volkswagen Polo 1.5 TDI Highline,2015,600000,70000,Diesel,Individual,Manual,First Owner,10,Volkswagen,7000.0
Hyundai i20 1.2 Spotz,2017,600000,70000,Petrol,Individual,Manual,Second Owner,8,Hyundai,8750.0
Hyundai Elite i20 Magna Plus Diesel,2019,730000,35000,Diesel,Individual,Manual,Second Owner,6,Hyundai,5833.333333333333
Hyundai Grand i10 1.2 Kappa Magna AT,2017,450000,12700,Petrol,Individual,Automatic,First Owner,8,Hyundai,1587.5
Maruti Ritz LDi,2011,250000,80000,Diesel,Individual,Manual,First Owner,14,Maruti,5714.285714285715
Mahindra XUV500 W10 2WD,2018,1400000,20000,Diesel,Individual,Manual,First Owner,7,Mahindra,2857.1428571428573
Renault KWID 1.0 RXT Optional,2018,300000,20000,Petrol,Individual,Manual,First Owner,7,Renault,2857.1428571428573
Ford EcoSport 1.5 Petrol Titanium BSIV,2017,800000,19000,Petrol,Individual,Manual,First Owner,8,Ford,2375.0
Fiat Grande Punto Active (Diesel),2009,125000,95000,Diesel,Individual,Manual,Second Owner,16,Fiat,5937.5
Volkswagen Polo Diesel Trendline 1.2L,2012,295000,90000,Diesel,Individual,Manual,First Owner,13,Volkswagen,6923.076923076923
Ford Ecosport 1.0 Ecoboost Platinum Edition BSIV,2013,650000,45839,Petrol,Dealer,Manual,First Owner,12,Ford,3819.9166666666665
Chevrolet Aveo 1.4 LS,2010,200000,74510,Petrol,Dealer,Manual,First Owner,15,Chevrolet,4967.333333333333
Chevrolet Aveo U-VA 1.2 LS,2009,130000,87293,Petrol,Dealer,Manual,First Owner,16,Chevrolet,5455.8125
Ford Figo Diesel EXI,2012,250000,156040,Diesel,Dealer,Manual,First Owner,13,Ford,12003.076923076924
Ford Endeavour 2.5L 4X2 MT,2004,400000,93415,Diesel,Dealer,Manual,First Owner,21,Ford,4448.333333333333
Ford Aspire Titanium BSIV,2017,430000,101159,Petrol,Dealer,Manual,First Owner,8,Ford,12644.875
Hyundai EON 1.0 Kappa Magna Plus,2015,170000,80000,Petrol,Individual,Manual,Second Owner,10,Hyundai,8000.0
Tata Tiago 2019-2020 XZ,2019,450000,12000,Petrol,Individual,Manual,First Owner,6,Tata,2000.0
Maruti Swift ZXI,2013,350000,90000,Petrol,Individual,Manual,First Owner,12,Maruti,7500.0
Chevrolet Spark 1.0 LT,2011,130000,68519,Petrol,Dealer,Manual,First Owner,14,Chevrolet,4894.214285714285
Chevrolet Beat Diesel LS,2012,180000,55130,Diesel,Dealer,Manual,First Owner,13,Chevrolet,4240.7692307692305
Ford Ecosport 1.0 Ecoboost Titanium Optional,2014,475000,65239,Petrol,Dealer,Manual,First Owner,11,Ford,5930.818181818182
Volkswagen Polo 1.2 MPI Comfortline,2015,470000,58182,Petrol,Dealer,Manual,First Owner,10,Volkswagen,5818.2
Ford Fiesta Diesel Trend,2012,200000,91245,Diesel,Dealer,Manual,First Owner,13,Ford,7018.846153846154
Mahindra XUV500 W8 2WD,2013,650000,102989,Diesel,Dealer,Manual,First Owner,12,Mahindra,8582.416666666666
Honda City 1.5 E MT,2010,400000,50000,Petrol,Individual,Manual,First Owner,15,Honda,3333.3333333333335
Maruti Zen VXI,2000,100000,120000,Petrol,Individual,Manual,First Owner,25,Maruti,4800.0
Maruti Swift Dzire VDI,2014,409999,90000,Diesel,Individual,Manual,First Owner,11,Maruti,8181.818181818182
Maruti Swift VDI BSIV,2018,640000,25000,Diesel,Individual,Manual,First Owner,7,Maruti,3571.4285714285716
Maruti Wagon R LXI Minor,2007,160000,80000,Petrol,Individual,Manual,Second Owner,18,Maruti,4444.444444444444
Maruti Baleno Zeta 1.3,2018,750000,70000,Diesel,Individual,Manual,First Owner,7,Maruti,10000.0
Mahindra Jeep MM 550 XDB,2002,150000,50000,Diesel,Individual,Manual,Third Owner,23,Mahindra,2173.913043478261
Maruti Alto STD,2008,80000,100000,Petrol,Individual,Manual,Second Owner,17,Maruti,5882.35294117647
Maruti Celerio VDi,2016,240000,90000,Diesel,Individual,Manual,Third Owner,9,Maruti,10000.0
Maruti Esteem Lxi,2005,60000,60000,Petrol,Individual,Manual,Third Owner,20,Maruti,3000.0
Maruti Alto LX,2007,70000,120000,Petrol,Individual,Manual,Third Owner,18,Maruti,6666.666666666667
Volkswagen Jetta 1.9 Highline TDI,2008,285000,90000,Diesel,Individual,Automatic,Second Owner,17,Volkswagen,5294.117647058823
Maruti Swift VDI BSIV,2015,350000,60000,Diesel,Individual,Manual,Second Owner,10,Maruti,6000.0
Hyundai i20 Active 1.4 SX with AVN,2015,699000,30000,Diesel,Individual,Manual,Second Owner,10,Hyundai,3000.0
Ford Figo Diesel ZXI,2011,275000,108000,Diesel,Individual,Manual,Second Owner,14,Ford,7714.285714285715
Hyundai i20 1.4 CRDi Magna,2012,350000,160000,Diesel,Individual,Manual,Second Owner,13,Hyundai,12307.692307692309
Maruti Alto LXi BSIII,2006,135000,90000,Petrol,Individual,Manual,Third Owner,19,Maruti,4736.8421052631575
Mahindra Xylo E4 8S,2010,325000,120000,Diesel,Individual,Manual,Third Owner,15,Mahindra,8000.0
Mahindra XUV500 W8 2WD,2012,650000,102000,Diesel,Individual,Manual,Second Owner,13,Mahindra,7846.153846153846
Mahindra Bolero SLE,2009,300000,178000,Diesel,Individual,Manual,Second Owner,16,Mahindra,11125.0
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,1200000,200000,Diesel,Individual,Manual,Second Owner,11,Toyota,18181.81818181818
Ford Fiesta Petrol Trend,2012,450000,60000,Petrol,Dealer,Manual,First Owner,13,Ford,4615.384615384615
Tata Tiago 1.2 Revotron XE,2019,425000,3000,Petrol,Individual,Manual,First Owner,6,Tata,500.0
Maruti Alto LXi,2006,150000,75118,Petrol,Individual,Manual,Second Owner,19,Maruti,3953.5789473684213
Maruti Ritz LDi,2013,290000,140000,Diesel,Individual,Manual,Second Owner,12,Maruti,11666.666666666666
Hyundai Xcent 1.2 Kappa Base,2014,335000,60000,Petrol,Individual,Manual,Second Owner,11,Hyundai,5454.545454545455
Chevrolet Optra 1.6,2006,120000,79000,Petrol,Dealer,Manual,Fourth & Above Owner,19,Chevrolet,4157.894736842105
Ford Ikon 1.6 ZXI NXt,2005,20000,25000,Petrol,Individual,Manual,Second Owner,20,Ford,1250.0
Tata Indigo LS,2012,220000,70000,Diesel,Individual,Manual,Second Owner,13,Tata,5384.615384615385
Ford Ikon 1.3 Flair,2005,61000,4637,Petrol,Individual,Manual,Second Owner,20,Ford,231.85
Maruti Swift VDI BSIV,2016,620000,70000,Diesel,Individual,Manual,First Owner,9,Maruti,7777.777777777777
Maruti Swift Dzire LDIX Limited Edition,2014,425000,100000,Diesel,Individual,Manual,Second Owner,11,Maruti,9090.90909090909
Tata Indica Vista Aqua 1.3 Quadrajet,2009,85000,120000,Diesel,Individual,Manual,Second Owner,16,Tata,7500.0
Maruti Swift 1.3 DLX,2015,270000,40000,Diesel,Individual,Manual,Second Owner,10,Maruti,4000.0
Maruti Swift Vdi BSIII,2009,180000,220000,Diesel,Individual,Manual,First Owner,16,Maruti,13750.0
Mahindra KUV 100 mFALCON G80 K2,2017,450000,30000,Petrol,Individual,Manual,First Owner,8,Mahindra,3750.0
Tata New Safari DICOR 2.2 VX 4x4,2012,450000,42655,Diesel,Individual,Manual,First Owner,13,Tata,3281.153846153846
Renault KWID 1.0 RXL,2017,250000,43000,Petrol,Individual,Manual,Second Owner,8,Renault,5375.0
Toyota Innova 2.5 VX 8 STR BSIV,2012,725000,70000,Diesel,Individual,Manual,First Owner,13,Toyota,5384.615384615385
Hyundai i20 Magna,2010,250000,55000,Petrol,Individual,Manual,First Owner,15,Hyundai,3666.6666666666665
Fiat Punto 1.3 Active,2010,99000,80000,Diesel,Individual,Manual,Second Owner,15,Fiat,5333.333333333333
Renault KWID 1.0,2017,350000,55000,Petrol,Individual,Manual,First Owner,8,Renault,6875.0
Hyundai Xcent 1.2 VTVT E Plus,2018,511000,70000,Petrol,Individual,Manual,First Owner,7,Hyundai,10000.0
Maruti Ritz VDi,2012,300000,80000,Diesel,Individual,Manual,First Owner,13,Maruti,6153.846153846154
Audi Q5 2.0 TFSI Quattro,2010,1100000,110000,Petrol,Individual,Automatic,First Owner,15,Audi,7333.333333333333
Hyundai i10 Sportz 1.2,2010,125000,60000,Petrol,Individual,Manual,Third Owner,15,Hyundai,4000.0
Tata Tiago 1.2 Revotron XZ,2018,500000,30000,Petrol,Individual,Manual,First Owner,7,Tata,4285.714285714285
Renault Duster 85PS Diesel RxL,2013,385000,80000,Diesel,Individual,Manual,Second Owner,12,Renault,6666.666666666667
Skoda Rapid 1.6 MPI Elegance,2012,350000,90000,Petrol,Individual,Manual,First Owner,13,Skoda,6923.076923076923
Maruti 800 Std BSIII,2003,60000,50000,Petrol,Individual,Manual,First Owner,22,Maruti,2272.7272727272725
Hyundai Santro Xing GLS,2012,300000,50000,Petrol,Individual,Manual,First Owner,13,Hyundai,3846.153846153846
Hyundai i20 1.4 CRDi Asta,2012,400000,70000,Diesel,Individual,Manual,First Owner,13,Hyundai,5384.615384615385
Ford Ecosport 1.5 DV5 MT Titanium,2014,550000,110000,Diesel,Individual,Manual,First Owner,11,Ford,10000.0
Nissan Sunny XL,2012,300000,80000,Petrol,Individual,Manual,Second Owner,13,Nissan,6153.846153846154
Maruti Swift VDI,2012,250000,156000,Diesel,Individual,Manual,First Owner,13,Maruti,12000.0
Toyota Innova 2.5 GX 7 STR,2012,800000,180000,Diesel,Individual,Manual,First Owner,13,Toyota,13846.153846153846
Maruti Eeco 5 Seater AC BSIV,2018,300000,25000,Petrol,Individual,Manual,First Owner,7,Maruti,3571.4285714285716
Maruti Alto LX,2004,80000,120000,Petrol,Individual,Manual,First Owner,21,Maruti,5714.285714285715
Mahindra Scorpio S5 BSIV,2020,1200000,11000,Diesel,Individual,Manual,First Owner,5,Mahindra,2200.0
Renault KWID AMT,2017,355000,40000,Petrol,Individual,Automatic,First Owner,8,Renault,5000.0
Maruti Swift Dzire VDI,2015,520000,50000,Diesel,Individual,Manual,First Owner,10,Maruti,5000.0
Hyundai Verna 1.6 CRDI,2012,500000,26000,Diesel,Individual,Manual,First Owner,13,Hyundai,2000.0
Maruti Alto LXi,2008,114999,30000,Petrol,Individual,Manual,First Owner,17,Maruti,1764.7058823529412
Toyota Fortuner 4x2 Manual,2014,1800000,50000,Diesel,Individual,Manual,First Owner,11,Toyota,4545.454545454545
Mahindra TUV 300 T6 Plus,2018,800000,20000,Diesel,Individual,Manual,First Owner,7,Mahindra,2857.1428571428573
Maruti Alto LXi BSIII,2008,105000,30000,Petrol,Individual,Manual,Second Owner,17,Maruti,1764.7058823529412
Maruti Alto LXi,2011,135000,78000,Petrol,Individual,Manual,First Owner,14,Maruti,5571.428571428572
Maruti Wagon R VXI BS IV,2011,170000,40000,Petrol,Individual,Manual,Second Owner,14,Maruti,2857.1428571428573
Hyundai Verna 1.6 SX VTVT,2014,550000,100000,Petrol,Individual,Manual,First Owner,11,Hyundai,9090.90909090909
Honda City 1.5 V MT,2009,250000,70000,Petrol,Individual,Manual,Third Owner,16,Honda,4375.0
Hyundai Elantra CRDi SX,2014,650000,30000,Diesel,Individual,Manual,Second Owner,11,Hyundai,2727.2727272727275
Honda City 1.5 V AT Exclusive,2008,210000,77000,Petrol,Individual,Automatic,Third Owner,17,Honda,4529.411764705882
Volkswagen Vento Diesel Highline,2011,260000,150000,Diesel,Individual,Manual,First Owner,14,Volkswagen,10714.285714285714
Maruti Swift Dzire ZDI,2016,750000,69000,Diesel,Individual,Manual,First Owner,9,Maruti,7666.666666666667
Toyota Innova Crysta 2.8 GX AT BSIV,2016,1350000,120000,Diesel,Individual,Automatic,First Owner,9,Toyota,13333.333333333334
Maruti Ritz VDi,2012,220000,120000,Diesel,Individual,Manual,Second Owner,13,Maruti,9230.76923076923
Hyundai Getz 1.3 GLS,2008,110000,110000,Petrol,Individual,Manual,Second Owner,17,Hyundai,6470.588235294118
Mahindra XUV500 AT W8 FWD,2017,1230000,70000,Diesel,Individual,Automatic,First Owner,8,Mahindra,8750.0
Mahindra Quanto C6,2013,220000,110000,Diesel,Individual,Manual,First Owner,12,Mahindra,9166.666666666666
Tata Indigo LX Dicor,2009,130000,50000,Diesel,Individual,Manual,First Owner,16,Tata,3125.0
Hyundai i20 1.2 Magna,2012,330000,44000,Petrol,Individual,Manual,First Owner,13,Hyundai,3384.6153846153848
Honda City 1.5 S MT,2010,254999,90000,Petrol,Individual,Manual,Second Owner,15,Honda,6000.0
Hyundai Verna 1.6 SX VTVT (O),2014,600000,50000,Petrol,Individual,Manual,Second Owner,11,Hyundai,4545.454545454545
Hyundai i10 Magna,2012,210000,50000,Petrol,Individual,Manual,First Owner,13,Hyundai,3846.153846153846
Chevrolet Enjoy TCDi LT 7 Seater,2014,300000,146000,Diesel,Individual,Manual,First Owner,11,Chevrolet,13272.727272727272
Tata Tiago 1.2 Revotron XTA,2018,426000,15000,Petrol,Individual,Automatic,First Owner,7,Tata,2142.8571428571427
Maruti Alto K10 VXI,2015,265000,60000,Petrol,Individual,Manual,First Owner,10,Maruti,6000.0
Hyundai Xcent 1.2 Kappa SX,2016,450000,35000,Petrol,Individual,Manual,Second Owner,9,Hyundai,3888.8888888888887
Hyundai Verna 1.6 SX,2012,480000,80000,Diesel,Individual,Manual,First Owner,13,Hyundai,6153.846153846154
Tata Nano Lx,2010,40000,90000,Petrol,Individual,Manual,First Owner,15,Tata,6000.0
Honda City 1.5 S MT,2011,395000,70000,Petrol,Individual,Manual,Second Owner,14,Honda,5000.0
Maruti Wagon R VXI BS IV,2013,229999,62000,Petrol,Individual,Manual,Second Owner,12,Maruti,5166.666666666667
Ford Ecosport 1.5 Petrol Titanium Plus AT,2018,875000,10000,Petrol,Individual,Automatic,First Owner,7,Ford,1428.5714285714287
Maruti Eeco 5 STR With AC Plus HTR CNG,2010,170000,80000,CNG,Individual,Manual,Fourth & Above Owner,15,Maruti,5333.333333333333
Hyundai i20 Sportz 1.2,2015,500000,35000,Petrol,Individual,Manual,Second Owner,10,Hyundai,3500.0
Maruti Ignis 1.2 Sigma BSIV,2019,450000,40000,Petrol,Individual,Manual,First Owner,6,Maruti,6666.666666666667
Maruti Ertiga VDI,2012,550000,120000,Diesel,Individual,Manual,Third Owner,13,Maruti,9230.76923076923
Tata Manza Aura Safire BS IV,2013,200000,60000,Petrol,Individual,Manual,First Owner,12,Tata,5000.0
Tata Indica GLS BS IV,2008,80000,90000,Petrol,Individual,Manual,Second Owner,17,Tata,5294.117647058823
Tata New Safari DICOR 2.2 EX 4x2,2010,300000,250000,Diesel,Individual,Manual,Second Owner,15,Tata,16666.666666666668
Ford Aspire Titanium Plus Diesel BSIV,2019,675000,15000,Diesel,Individual,Manual,First Owner,6,Ford,2500.0
Maruti Eeco 7 Seater Standard BSIV,2017,260000,30000,Petrol,Individual,Manual,First Owner,8,Maruti,3750.0
Maruti Wagon R LXI,2001,70000,117000,Petrol,Individual,Manual,Second Owner,24,Maruti,4875.0
Maruti Alto LX,2004,100000,70000,Petrol,Individual,Manual,First Owner,21,Maruti,3333.3333333333335
Toyota Innova 2.5 VX (Diesel) 7 Seater,2012,730000,110000,Diesel,Individual,Manual,Second Owner,13,Toyota,8461.538461538461
Nissan Terrano XL 85 PS,2016,525000,100000,Diesel,Individual,Manual,Second Owner,9,Nissan,11111.111111111111
Nissan Terrano XL 85 PS,2016,525000,105000,Diesel,Individual,Manual,Second Owner,9,Nissan,11666.666666666666
Toyota Innova 2.5 V Diesel 7-seater,2009,550000,182000,Diesel,Individual,Manual,Third Owner,16,Toyota,11375.0
Toyota Corolla Altis Diesel D4DJ,2012,420000,95000,Diesel,Individual,Manual,Second Owner,13,Toyota,7307.692307692308
Honda Amaze SX i-VTEC,2015,500000,70000,Petrol,Individual,Manual,First Owner,10,Honda,7000.0
Maruti Wagon R LXI Minor,2009,165000,76000,Petrol,Individual,Manual,Second Owner,16,Maruti,4750.0
Hyundai Verna 1.6 SX,2014,650000,70000,Diesel,Individual,Manual,Second Owner,11,Hyundai,6363.636363636364
Chevrolet Beat Diesel LT,2013,195000,46000,Diesel,Individual,Manual,First Owner,12,Chevrolet,3833.3333333333335
Maruti Zen LX,1999,75000,70000,Petrol,Individual,Manual,First Owner,26,Maruti,2692.3076923076924
Maruti Esteem Lxi - BSIII,2006,90000,90000,Petrol,Individual,Manual,First Owner,19,Maruti,4736.8421052631575
Hyundai Xcent 1.1 CRDi Base,2016,515000,50000,Diesel,Individual,Manual,First Owner,9,Hyundai,5555.555555555556
Honda Jazz 1.5 VX i DTEC,2017,700000,24585,Diesel,Dealer,Manual,Test Drive Car,8,Honda,3073.125
Maruti Zen LX,2001,62000,70000,Petrol,Individual,Manual,First Owner,24,Maruti,2916.6666666666665
Toyota Etios GD SP,2011,220000,110000,Diesel,Individual,Manual,Third Owner,14,Toyota,7857.142857142857
Hyundai Santro Magna CNG BSIV,2019,520000,10000,CNG,Individual,Manual,First Owner,6,Hyundai,1666.6666666666667
Fiat Linea Emotion,2010,170000,100000,Petrol,Individual,Manual,First Owner,15,Fiat,6666.666666666667
Ford Figo Diesel Titanium,2011,190000,110000,Diesel,Individual,Manual,Second Owner,14,Ford,7857.142857142857
Ford Figo Diesel Titanium,2011,150000,100000,Diesel,Individual,Manual,Second Owner,14,Ford,7142.857142857143
Maruti Zen Estilo LXI BS IV,2009,125000,65000,Petrol,Individual,Manual,First Owner,16,Maruti,4062.5
Honda Amaze EX i-Dtech,2015,290000,40000,Diesel,Individual,Manual,Third Owner,10,Honda,4000.0
Maruti Celerio X ZXI BSIV,2019,490000,13900,Petrol,Individual,Manual,First Owner,6,Maruti,2316.6666666666665
Tata Tigor 1.2 Revotron XZ Option,2017,434999,17563,Petrol,Individual,Manual,First Owner,8,Tata,2195.375
Tata Zest Revotron 1.2T XE,2016,380000,15000,Petrol,Individual,Manual,First Owner,9,Tata,1666.6666666666667
Volkswagen Polo Diesel Trendline 1.2L,2012,200000,82000,Diesel,Individual,Manual,Second Owner,13,Volkswagen,6307.692307692308
Ford Figo 1.5D Trend MT,2016,495000,40000,Diesel,Individual,Manual,First Owner,9,Ford,4444.444444444444
Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014,894999,173000,Diesel,Individual,Manual,Third Owner,11,Toyota,15727.272727272728
Mahindra XUV500 W6 2WD,2014,600000,151000,Diesel,Individual,Manual,Second Owner,11,Mahindra,13727.272727272728
Honda Brio S MT,2015,300000,50000,Petrol,Individual,Manual,First Owner,10,Honda,5000.0
Honda Amaze E i-VTEC,2017,430000,15000,Petrol,Individual,Manual,First Owner,8,Honda,1875.0
Honda Amaze E i-DTEC,2017,370000,80000,Diesel,Individual,Manual,First Owner,8,Honda,10000.0
Maruti Baleno Zeta 1.2,2019,750000,11000,Petrol,Individual,Manual,First Owner,6,Maruti,1833.3333333333333
Maruti Alto K10 LXI CNG Optional,2016,300000,50000,CNG,Individual,Manual,First Owner,9,Maruti,5555.555555555556
BMW X1 sDrive20d,2012,700000,120000,Diesel,Individual,Automatic,Second Owner,13,BMW,9230.76923076923
Maruti Wagon R LXI DUO BSIII,2007,100000,70000,LPG,Individual,Manual,Third Owner,18,Maruti,3888.8888888888887
Hyundai Grand i10 Sportz,2015,300000,90000,Petrol,Individual,Manual,First Owner,10,Hyundai,9000.0
Tata Indica Vista Quadrajet VX,2012,130000,185000,Diesel,Individual,Manual,Second Owner,13,Tata,14230.76923076923
Hyundai i20 Asta Option 1.4 CRDi,2016,650000,40000,Diesel,Individual,Manual,First Owner,9,Hyundai,4444.444444444444
Maruti Swift VDI BSIV,2017,509999,25000,Diesel,Individual,Manual,First Owner,8,Maruti,3125.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,1000000,117780,Diesel,Individual,Manual,Second Owner,12,Toyota,9815.0
Hyundai Verna CRDi SX,2010,280000,120000,Diesel,Individual,Manual,Second Owner,15,Hyundai,8000.0
Maruti Swift DDiS VDI,2017,600000,120000,Diesel,Individual,Manual,First Owner,8,Maruti,15000.0
Skoda Rapid 1.6 TDI Ambition,2013,210000,120000,Diesel,Individual,Manual,Third Owner,12,Skoda,10000.0
Audi Q3 2.0 TDI Quattro Premium Plus,2014,1150000,110000,Diesel,Individual,Automatic,Second Owner,11,Audi,10000.0
Hyundai EON Magna Plus,2018,245000,30000,Petrol,Individual,Manual,First Owner,7,Hyundai,4285.714285714285
Hyundai Grand i10 Sportz,2016,375000,25000,Petrol,Individual,Manual,First Owner,9,Hyundai,2777.777777777778
Mahindra Scorpio 1.99 S10,2015,150000,55000,Diesel,Individual,Manual,Second Owner,10,Mahindra,5500.0
Mahindra XUV500 W10 2WD,2018,1450000,20000,Diesel,Individual,Manual,First Owner,7,Mahindra,2857.1428571428573
Maruti Ertiga VDI,2014,500000,100000,Diesel,Individual,Manual,Second Owner,11,Maruti,9090.90909090909
Maruti Alto LXi,2007,75000,40000,Petrol,Individual,Manual,Second Owner,18,Maruti,2222.222222222222
Hyundai Sonata AT Leather,2006,225000,80000,Petrol,Individual,Automatic,Third Owner,19,Hyundai,4210.526315789473
Hyundai Sonata 2.4L AT,2006,275000,80000,Petrol,Individual,Automatic,Fourth & Above Owner,19,Hyundai,4210.526315789473
Mahindra Bolero Power Plus SLX,2018,620000,35000,Diesel,Individual,Manual,First Owner,7,Mahindra,5000.0
